bug_report_id,bug_report_desc,bug_report_time
MODE-1722,"Create a CND file with the following:

{code:none}
[myNodeType] > nt:hierarchyNode
 - path (uri) mandatory
{code}

Then go check the required type of the ""path"" property of this new node type (e.g. using {{modeshape-rest}}). The type of the ""path"" property is of ""String"" and not ""URI"".

A brief browse through the source of {{CndImporter.parsePropertyType}} method reveals the following:

{{PropertyTypeUtil.jcrPropertyTypeFor}} converts URI type into STRING, whereas the reverse conversion method {{modePropertyTypeFor}} converts it correctly from JCR's URI to Modeshape's URI enum value.

This seems like the method has not been updated to support the new ""URI"" property type for JCR 2.0.",2012/11/29 12:04 PM
MODE-1717,"Initialisation of a new repository seems to fail if the initialisation occurs within a running transaction. Running 
{noformat}
mvn clean test -Dtest=org.modeshape.test.integration.StatelessRepositoryProviderIntegrationTest
{noformat}
 in integration/modeshape-jbossas-integration-tests will show the problem. 

There are more details in the linked forum article.
",2012/11/22 6:15 AM
MODE-1693,"A JDBC configuration without transactions configured fails with a null pointer exception. 

{code}
javax.jcr.RepositoryException: Error while starting 'DataRepository' repository: null
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:611)
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:568)
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:147)
          at au.com.infomedix.notransaction.TransactionTest.simpleAccess(TransactionTest.java:76)
          at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
          at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
          at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
          at java.lang.reflect.Method.invoke(Method.java:597)
          at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:44)
          at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)
          at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:41)
          at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:20)
          at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)
          at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:31)
          at org.junit.runners.BlockJUnit4ClassRunner.runNotIgnored(BlockJUnit4ClassRunner.java:79)
          at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:71)
          at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:49)
          at org.junit.runners.ParentRunner$3.run(ParentRunner.java:193)
          at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:52)
          at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:191)
          at org.junit.runners.ParentRunner.access$000(ParentRunner.java:42)
          at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:184)
          at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)
          at org.junit.runners.ParentRunner.run(ParentRunner.java:236)
          at org.eclipse.jdt.internal.junit4.runner.JUnit4TestReference.run(JUnit4TestReference.java:50)
          at org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:38)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:467)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:683)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:390)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:197)
Caused by: java.lang.NullPointerException
          at org.modeshape.jcr.txn.SynchronizedTransactions.begin(SynchronizedTransactions.java:60)
          at org.modeshape.jcr.cache.document.WritableSessionCache.save(WritableSessionCache.java:362)
          at org.modeshape.jcr.cache.document.WritableSessionCache.save(WritableSessionCache.java:337)
          at org.modeshape.jcr.cache.RepositoryCache.<init>(RepositoryCache.java:174)
          at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:1069)
          at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:960)
          at org.modeshape.jcr.JcrRepository.doStart(JcrRepository.java:352)
          at org.modeshape.jcr.JcrRepository.login(JcrRepository.java:609)
          ... 29 more{code}

See the forum reference for details and a test case.
",2012/10/29 7:55 AM
MODE-1691,"The repository configuration JSON Schema defines a field for only the JNDI name of the JDBC DataSource, even though the RepositoryConfiguration actually allows alternative properties for the driver classname, username, url, and password.

This should be an easy fix.",2012/10/24 12:57 PM
MODE-1690,"When AS7 is configured with a custom authentication provider, upon server start-up the provider seems to be ignored(removed) from the XML configuration.",2012/10/23 10:35 AM
MODE-1687,"When importing CND files into a repository at startup, any custom namespaces are ignored from those files.",2012/10/22 10:47 AM
MODE-1685,"I have the following simple test case for this problem:

1) Create NodeA
2) Create NodeB
3) Create NodeB/Rel with reference property pointing to Node A
4) session.save()
5) Delete NodeB (should delete all its children + refs?)
6) session.save()
7) Delete NodeA (should be ok to do if B was deleted)
8) session.save() ==> results in Referential Integrity Error

It seems that the reference from the property in NodeB/Rel is not deleted when NodeB is deleted.",2012/10/18 12:59 PM
MODE-1679,Trying to do a JOIN using a multi-value reference property as part of the join condition.  Will attach a Maven project that illustrates the problem.,2012/10/15 2:28 PM
MODE-1674,"The repository restore feature does not appear to be working. The existing {{RepositoryRestoreTest}} isn't helping, because it does not assert anything meaningful in the restore repository, on the restored content.

This can be reproduced with the following steps:
* change RepositoryRestoreTest so that some simple data structure is used (e.g. io/cars-system-view.xml)
* after checking that the restore operation did not have any problems, assert that the actual content is in the repository/ws on which the restore was performed",2012/10/12 3:37 AM
MODE-1670,"The changes made for MODE-1613, seem to be causing a memory leak inside LazyCachedNode causing nodes from the workspace cache to not be collected by the GC.

One possible explanation is the following: the {{parentReferenceToSelfParent}} is a {{CachedNode}} reference, which, in the case of a parent - child relationship, would cause the parent to still be referenceable even after being evicted/removed from the cache, as long as at least one of the referencing children is still cached.",2012/10/09 4:08 AM
MODE-1665,"AS7-4784 committed a month ago has removed the method setAlternates (amongst others) from the Builder class in {{controller/src/main/java/org/jboss/as/controller/SimpleListAttributeDefinition.java}} and this method is referenced from {{deploy/jbossas/modeshape-jbossas-subsystem/src/main/java/org/modeshape/jboss/subsystem/MappedListAttributeDefinition.java}}. 

After having built/installed the latest jboss-as-7.2.0.Alpha1-SNAPSHOT, building ModeShape with the ""as72"" profile using

{code}
mvn clean install -s settings.xml -Pintegration,as72
{code} 
 
results in a compilation error:
 
{code}
[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:2.3.2:compile (default-compile) on project modeshape-jbossas-subsystem: Compilation failure
[ERROR] /users/bwallis/InfoMedix/JBoss/ModeShape/workspace/modeshape-src/modeshape/deploy/jbossas/modeshape-jbossas-subsystem/src/main/java/org/modeshape/jboss/subsystem/MappedListAttributeDefinition.java:[408,19] cannot find symbol
[ERROR] symbol  : method setAlternates(java.lang.String[])
[ERROR] location: class org.jboss.as.controller.SimpleListAttributeDefinition.Builder
{code} 

The method {{setAlternates(String[])}} is now on the superclass of Builder and is renamed to {{setAlternatives(String[])}}.",2012/10/04 9:06 AM
MODE-1663,"According to the JCR spec (3.7.5.2), if a node is of a custom type and that type is a sub-type of {{mix:referenceable}}, the {{jcr:uuid}} property should be present when that node is created.",2012/10/04 4:06 AM
MODE-1659,"The new v2 REST API does not seem to return same name siblings. I have:
   /node
   /node[2]

The v1 REST API returns:

{noformat}
GET http://localhost:8080/modeshape-rest/v1/sample/default/items

{
  ""properties"": {
    ""jcr:primaryType"": ""mode:root"",
    ""jcr:uuid"": ""81513257505d64/""
  },
  ""children"": [
    ""jcr:system"",
    ""node"",
    ""node[2]""
  ]
}
{noformat}

However v2 returns:

{noformat}
GET http://localhost:8080/modeshape-rest/sample/default/items

{
  ""self"": ""http://localhost:8080/modeshape-rest/sample/default/items/"",
  ""up"": ""http://localhost:8080/modeshape-rest/sample"",
  ""jcr:primaryType"": ""{http://www.modeshape.org/1.0}root"",
  ""jcr:uuid"": ""81513257505d64/"",
  ""children"": {
    ""jcr:system"": {
      ""self"": ""http://localhost:8080/modeshape-rest/sample/default/items/jcr:system"",
      ""up"": ""http://localhost:8080/modeshape-rest/sample/default/items/""
    },
    ""node"": {
      ""self"": ""http://localhost:8080/modeshape-rest/sample/default/items/node[2]"",
      ""up"": ""http://localhost:8080/modeshape-rest/sample/default/items/""
    }
  }
}

{noformat}

",2012/10/02 6:24 PM
MODE-1655,"ModeShape currently allows registering node types with prefixes that are not valid JCR names, and thus is not as strict as it needs to be. For example, if a namespace is registered with the prefix {{foo:}} (including the trailing colon character), then the prefix is stored but then ModeShape produces an error when re-starting the repository:

{code}
13:52:32,290 ERROR Node types were read from the system content, and appear to be inconsistent or invalid: S-RAMP-Repository
org.modeshape.jcr.value.ValueFormatException: Error converting ""sramp:"" from String to a Name
	at org.modeshape.jcr.value.basic.NameValueFactory.create(NameValueFactory.java:126)
	at org.modeshape.jcr.value.basic.NameValueFactory.create(NameValueFactory.java:55)
	at org.modeshape.jcr.cache.document.DocumentTranslator.childReferenceFrom(DocumentTranslator.java:805)
	at org.modeshape.jcr.cache.document.DocumentTranslator.getChildReferences(DocumentTranslator.java:744)
	at org.modeshape.jcr.cache.document.LazyCachedNode.getChildReferences(LazyCachedNode.java:370)
	at org.modeshape.jcr.SystemContent.readAllNamespaces(SystemContent.java:648)
	at org.modeshape.jcr.SystemNamespaceRegistry.refreshFromSystem(SystemNamespaceRegistry.java:83)
	at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:1083)
	at org.modeshape.jcr.JcrRepository$RunningState.<init>(JcrRepository.java:959)
	at org.modeshape.jcr.JcrRepository.doStart(JcrRepository.java:352)
	at org.modeshape.jcr.JcrRepository.start(JcrRepository.java:277)
	at org.modeshape.jcr.JcrRepositoryFactory.getRepositoryFromConfigFile(JcrRepositoryFactory.java:369)
	at org.modeshape.jcr.JcrRepositoryFactory.getRepository(JcrRepositoryFactory.java:219)
	at org.modeshape.jcr.JcrRepositoryFactory.getRepository(JcrRepositoryFactory.java:204)
{code}",2012/10/02 2:54 PM
MODE-1631,"The changes made in MODE-1621 neglected to change the dependent code in the {{modeshape-performance-tests}} module. Please correct this as soon as possible.

(The normal and integration builds do not compile or run the tests in this module, but it will be included in the ""{{performance}}"" profile. However, I suggest running a normal integration build and then manually running '{{mvn clean install}}' on this module.)",2012/09/11 10:39 PM
MODE-1628,"{{JcrConfiguration.storeTo}} method generates not valid xml.
Reading this xml using {{JcrConfiguration.loadFrom}} method changes the file.",2012/09/11 3:38 AM
MODE-1623,"Creating a small tree of nodes from multiple threads causes corruption of a repository that is persisted using the JPA based store. I could not reproduce it using an in-memory store (didn't try a file based one).

See the forum reference for details and code.

*UPDATE:* Brian [reports|https://community.jboss.org/message/759324#759324] that it could not be reproduced with a repository that uses a disk store.",2012/09/06 7:21 PM
MODE-1622,"We have some bootstrap code that sets up sequences (longs stored in properties).

In MS 2.8 this worked, in MS 3 Beta3 it throws an exception if the node path does not exist.

Code:

{code:java}
session.propertyExists(""/some/random/nonexisting/path/to/property"")
{code}

Would return false in MS 2.8, but throws the following exception in MS3 B3:

{code}
java.lang.RuntimeException
Error obtaining root

javax.jcr.PathNotFoundException
No node exists at path '/some/random/nonexisting/path/to' in workspace ""default""

        org.modeshape.jcr.JcrSession.cachedNode(JcrSession.java:509)
        org.modeshape.jcr.JcrSession.cachedNode(JcrSession.java:494)
        org.modeshape.jcr.JcrSession.propertyExists(JcrSession.java:796)
        d.b.t.c.pages.Index.getTestProp(Index.java:63) 
{code}",2012/09/06 3:52 PM
MODE-1619,"I'm trying to unpublish a file from the repository using rest api. 
I checked that the FileNode.getUrl method returns correct url to node (see attached file: ResearchController.removeNode) and the node exists.
I also checked that local file (which I pass to the unpublish method) is created.

Using method ResearchController.createNode I can create a node, but I can't remove any one.",2012/09/05 11:04 AM
MODE-1617,"After creating a workspace in a persistent repository via {{workspace.createWorkspace}} and restarting that repository, the newly created workspace cannot be located and therefore {{session.login(workspaceName)}} fails.",2012/09/05 3:44 AM
