bug_report_id,bug_report_desc,bug_report_time
WFCORE-1937,"For some part of Elytron subsystem some unneeded part of message is printed in failure-description - messages with prefix {{WFLYCTL0412}} and {{WFLYCTL0180}} should not be part of failure-description since they are unneeded and confusing for this kind of failures (see example).

Example:
Adding permission, but non existing module is used:
{code}
/subsystem=elytron/simple-permission-mapper=mapper:add(permission-mappings=[{permissions=[{action=read,class-name=org.wildfly.security.auth.permission.LoginPermission,target-name=someName,module=some.nonexist.module}]}])
{
    ""outcome"" => ""failed"",
    ""failure-description"" => {
        ""WFLYCTL0080: Failed services"" => {""org.wildfly.security.permission-mapper.mapper"" => ""org.jboss.msc.service.StartException in service org.wildfly.security.permission-mapper.mapper: org.jboss.modules.ModuleNotFoundException: some.nonexist.module:main
    Caused by: org.jboss.modules.ModuleNotFoundException: some.nonexist.module:main""},
        ""WFLYCTL0412: Required services that are not installed:"" => [""org.wildfly.security.permission-mapper.mapper""],
        ""WFLYCTL0180: Services with missing/unavailable dependencies"" => undefined
    },
    ""rolled-back"" => true
}
{code}

Base on comment [1] we are assigning this Jira to Brian. Could you please clarify whether WildFly Core or Elytron subsystem are responsible for printing this message to failure-description?

[1] https://issues.jboss.org/browse/JBEAP-6886?focusedCommentId=13317330&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-13317330",2016/11/04 8:04 AM
WFCORE-2427,"Credential store has configuration in ""uri"" attribute. All parameters are in one string. It can be confusing and there is risk of typo (e.g. delimiter typo)
In my opinion the main intention for it is to have general solution for custom implementation.

*Current state*
{code}
/subsystem=elytron/credential-store=cs001:add(uri=""cr-store://test/cs/keystore.jceks?store.password=pass123;create.storage=true"")
{code}

*Suggestion for improvement:*
Better solution to achieve this could be use a map.
e.g. some like that:
{code}
/subsystem=elytron/credential-store=credStore:add(cs-map={store.password=pass123, create.storage=true, store.file=path/to/cred/file})
{code}

Now credential store name is in URI too, it can be get from resource name.
",2016/11/04 7:51 AM
WFCORE-1936,"{{fixed-port}} attribute of {{socket-binding}} and {{fixed-source-port}} attributes of {{*-destination-outbound-socket-binding}} define in its description that there is not necessary to do {{reload}} or {{restart}} for any of them. But reality is different. If you tries to change such attributes you are informed that {{reload}} is necessary.

The attributes are defined as {{""restart-required"" => ""no-services""}}, see {{/socket-binding-group=standard-sockets:read-resource-description(recursive=true)}}",2016/11/04 6:57 AM
WFCORE-1926,"Operation {{:validate-address}} produces IllegalArgumentException with wrong parameters instead of well formed failure description:
{{jboss-cli}}:
{code}[standalone@localhost:9990 /] :validate-address(value=nonsense)
{
    ""outcome"" => ""failed"",
    ""failure-description"" => ""WFLYCTL0158: Operation handler failed: java.lang.IllegalArgumentException"",
    ""rolled-back"" => true
}
{code}
{{server.log}}:
{code}13:14:39,102 ERROR [org.jboss.as.controller.management-operation] (management-handler-thread - 15) WFLYCTL0013: Operation (""validate-address"") failed - address: ([]): java.lang.IllegalArgumentException
	at org.jboss.dmr.ModelValue.asList(ModelValue.java:143)
	at org.jboss.dmr.ModelNode.asList(ModelNode.java:1389)
	at org.jboss.as.controller.PathAddress.pathAddress(PathAddress.java:72)
	at org.jboss.as.controller.operations.common.ValidateAddressOperationHandler.execute(ValidateAddressOperationHandler.java:77)
	at org.jboss.as.controller.AbstractOperationContext.executeStep(AbstractOperationContext.java:940)
	at org.jboss.as.controller.AbstractOperationContext.processStages(AbstractOperationContext.java:683)
	at org.jboss.as.controller.AbstractOperationContext.executeOperation(AbstractOperationContext.java:382)
	at org.jboss.as.controller.OperationContextImpl.executeOperation(OperationContextImpl.java:1363)
	at org.jboss.as.controller.ModelControllerImpl.internalExecute(ModelControllerImpl.java:410)
	at org.jboss.as.controller.ModelControllerImpl.execute(ModelControllerImpl.java:232)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler.doExecute(ModelControllerClientOperationHandler.java:213)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler.access$300(ModelControllerClientOperationHandler.java:136)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1$1.run(ModelControllerClientOperationHandler.java:157)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1$1.run(ModelControllerClientOperationHandler.java:153)
	at java.security.AccessController.doPrivileged(Native Method)
	at javax.security.auth.Subject.doAs(Subject.java:422)
	at org.jboss.as.controller.AccessAuditContext.doAs(AccessAuditContext.java:149)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1.execute(ModelControllerClientOperationHandler.java:153)
	at org.jboss.as.protocol.mgmt.ManagementRequestContextImpl$1.doExecute(ManagementRequestContextImpl.java:70)
	at org.jboss.as.protocol.mgmt.ManagementRequestContextImpl$AsyncTaskRunner.run(ManagementRequestContextImpl.java:160)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
	at org.jboss.threads.JBossThread.run(JBossThread.java:320)
{code}
{{jboss-cli}}:
{code}[standalone@localhost:9990 /] :validate-address(value=(nonsense))
{
    ""outcome"" => ""failed"",
    ""failure-description"" => ""WFLYCTL0158: Operation handler failed: java.lang.IllegalArgumentException"",
    ""rolled-back"" => true
}
{code}
{{server.log}}:
{code}13:16:25,040 ERROR [org.jboss.as.controller.management-operation] (management-handler-thread - 17) WFLYCTL0013: Operation (""validate-address"") failed - address: ([]): java.lang.IllegalArgumentException
	at org.jboss.dmr.ModelValue.asList(ModelValue.java:143)
	at org.jboss.dmr.ModelNode.asList(ModelNode.java:1389)
	at org.jboss.as.controller.PathAddress.pathAddress(PathAddress.java:72)
	at org.jboss.as.controller.operations.common.ValidateAddressOperationHandler.execute(ValidateAddressOperationHandler.java:77)
	at org.jboss.as.controller.AbstractOperationContext.executeStep(AbstractOperationContext.java:940)
	at org.jboss.as.controller.AbstractOperationContext.processStages(AbstractOperationContext.java:683)
	at org.jboss.as.controller.AbstractOperationContext.executeOperation(AbstractOperationContext.java:382)
	at org.jboss.as.controller.OperationContextImpl.executeOperation(OperationContextImpl.java:1363)
	at org.jboss.as.controller.ModelControllerImpl.internalExecute(ModelControllerImpl.java:410)
	at org.jboss.as.controller.ModelControllerImpl.execute(ModelControllerImpl.java:232)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler.doExecute(ModelControllerClientOperationHandler.java:213)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler.access$300(ModelControllerClientOperationHandler.java:136)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1$1.run(ModelControllerClientOperationHandler.java:157)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1$1.run(ModelControllerClientOperationHandler.java:153)
	at java.security.AccessController.doPrivileged(Native Method)
	at javax.security.auth.Subject.doAs(Subject.java:422)
	at org.jboss.as.controller.AccessAuditContext.doAs(AccessAuditContext.java:149)
	at org.jboss.as.controller.remote.ModelControllerClientOperationHandler$ExecuteRequestHandler$1.execute(ModelControllerClientOperationHandler.java:153)
	at org.jboss.as.protocol.mgmt.ManagementRequestContextImpl$1.doExecute(ManagementRequestContextImpl.java:70)
	at org.jboss.as.protocol.mgmt.ManagementRequestContextImpl$AsyncTaskRunner.run(ManagementRequestContextImpl.java:160)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
	at org.jboss.threads.JBossThread.run(JBossThread.java:320)
{code}
However, the following erroneous input does not pollute server.log with warning:
{code}[standalone@localhost:9990 /] :validate-address(value={""nonsense""=>""nonsense""})
Failed to handle ':validate-address(value={""nonsense""=>""nonsense""})': java.lang.IllegalArgumentException
{code}",2016/11/02 5:05 PM
WFCORE-1922,"Currently configuration-changes are managed as a part of the 'kernel' of WildFly Core. Moving this feature to a proper subsystem is more appropriate  as it would provide a nice way to deploy on managed servers according to a profile instead of a host.
Making this subsystem host-enabled we could also just configure it at a host level.",2016/11/02 8:57 AM
WFCORE-2034,"Description of the attribute {{date-format}} in

{code}
/core-service=management/access=audit/json-formatter=json-formatter
{code}

has following description:

{panel}
The date format to use as understood by \{@link java.text.SimpleDateFormat}. Will be ignored if include-date=\""false\"".
{panel}

The description string shouldn't contain javadoc style &#64;link ",2016/11/02 8:18 AM
WFCORE-1920,"Tab completion for LIST attribute is broken, it doesn't add end bracket ""]"".

I process this CLI command
{code}
/subsystem=elytron/aggregate-role-mapper=aggregateRoleMapper:add(role-mappers=[prefMapper001,prefMapper002<TAB>
{code}

*Actual result*
{code}
/subsystem=elytron/aggregate-role-mapper=aggregateRoleMapper:add(role-mappers=[prefMapper001,prefMapper002)

{code}

*Expected result*
{code}
/subsystem=elytron/aggregate-role-mapper=aggregateRoleMapper:add(role-mappers=[prefMapper001,prefMapper002])
{code}",2016/11/02 7:29 AM
WFCORE-1919,"*Steps to Reproduce:*
# ./standalone.sh
# ./jboss-cli.sh -c
# /core-service=management/security-realm=ManagementRealm/authentication=local:remove
# reload
# <Ctrl+C>

The client is already connected, Management realm is removed, client is reloaded. 
The user is prompted for UserName (local-auth has been disabled).
Ctrl-C is typed.
During Ctrl-C handling, the client is closed although it is ""reconnecting"" and has kept a lock. This lock is required to close the client. Lock that will never been released.

",2016/11/02 7:21 AM
WFCORE-1918,"The fix for WFCORE-1804 was committed [here|https://github.com/wildfly/wildfly-core/commit/027bfe959988b25e45771491e494ca61c19a986b#diff-c929deeb25b1e0886f6c256907ea7c44].
It has a side-effect that it disables quote parsing. Now the [another fix|https://github.com/aeshell/aesh/commit/0e8aa5cf514d5af81b16f7741c92a6547f4be0a1] which does not have the side-effect was committed in [aesh|https://github.com/aeshell/aesh]. The following line in the [previous fix|ttps://github.com/wildfly/wildfly-core/commit/027bfe959988b25e45771491e494ca61c19a986b#diff-c929deeb25b1e0886f6c256907ea7c44] should be removed, when the new aesh version is released (0.66.11 or 12?).

??cli/src/main/java/org/jboss/as/cli/impl/CommandContextImpl.java:495??
{code}
        settings.parsingQuotes(false);
{code}",2016/11/01 10:59 PM
WFCORE-1915,"The task of ParseUtils.parseAttributeValue is to convert a string into a ModelNode. The type of the ModelNode is not particularly important, as later code will do type conversion. And, it is *not* the job of this method to do validation; there is other code that does that. So, the type conversion this method does should not be allowed to produce failures. Continuing to try the conversion is ok, although not required, but if a conversion can't succeed the pre-conversion ModelType.STRING node should be returned.",2016/10/31 3:24 PM
WFCORE-2452,"In EAP7.1.0.DR7 Elytron key-store uses credential-reference with clear-text attribute for password instead of password attribute.
But there is problem with credential-reference element which is wrongly marked as optional.

Please set this element on mandatory with respect to this issue https://issues.jboss.org/browse/WFLY-7125
",2016/10/31 11:38 AM
WFCORE-1908,"CLI tab completion suggests attributes that are not writable and their access-type is {{metric}}
Example {code}
/subsystem=messaging-activemq/server=default/jms-queue=DLQ:write-attribute(name=<TAB>
consumer-count  delivering-count  entries  legacy-entries  message-count  messages-added  scheduled-count  
{code}

From executing {{:read-resource-description}} we can see, attributes consumer-count, delivering-count, message-count, messages-added, scheduled-count are of type metric.

On attempt to write metric attribute, for example message-count, non writable error is printed {code}
[standalone@localhost:9990 jms-queue=q] :write-attribute(name=message-count, value=5)
{
    ""outcome"" => ""failed"",
    ""failure-description"" => ""WFLYCTL0048: Attribute message-count is not writable"",
    ""rolled-back"" => true
}
{code}

CLI should not suggest writing attributes that are not writable.
",2016/10/31 4:13 AM
WFCORE-1906,"standalone.bat is unable to start from directory ""jboss(eap)"" on Windows

This is regression against EAP 7.1.0.DR3.

Actual results:
{noformat}
C:\Users\Administrator\playground\7.1.0.DR5\jboss(eap)\bin>standalone.bat
Calling ""C:\Users\Administrator\playground\7.1.0.DR5\jboss(eap)\bin\standalone.conf.bat""
""JAVA_OPTS already set in environment; overriding default settings with values: -Dprogram.name=standalone.bat -Xms1G -Xmx1G -XX:Me
taspaceSize=96M -XX:MaxMetaspaceSize=256m -Djava.net.preferIPv4Stack=true -Djboss.modules.system.pkgs=org.jboss.byteman""
""GC_LOG set in environment to true""
Setting JAVA property to ""C:\jdk1.8.0_45\bin\java""
\standalone\log\gc.log"" -XX:-TraceClassUnloading -Dprogram.name=standalone.bat -Dprogram.name=standalone.bat -Xms1G -Xmx1G -XX:Met
aspaceSize=96M -XX:MaxMetaspaceSize=256m -Djava.net.preferIPv4Stack=true -Djboss.modules.system.pkgs=org.jboss.byteman"" was unexpe
cted at this time.
C:\Users\Administrator\playground\7.1.0.DR5\jboss(eap)\bin>
{noformat}",2016/10/28 10:32 AM
WFCORE-1909,"I noticed while testing my subsystem that sometimes using tab-complete on an attribute causes NUL ('\0') characters to be injected into the input.  These characters are invisible on the screen but cause XML marshalling to fail as that character is forbidden.

My ""less"" output of .jboss-cli-history looks something like this:
{noformat}
embed-server --std-out=echo
cd subsystem=discovery
./static-provider=test:add(services=[{uri=^@^@""local"", abstract-type=""ejb"", abstract-type-authority=""jboss""}])
./static-provider=test4:add(services=[{uri=""local"", abstract-type=""ejb"", abstract-type-authority=""jboss""}])
{noformat}

In the first ""test:add"" case I used tab-completion; in the second ""test4:add"" case I typed it out by hand.  The ""^@"" are in inverse video in less, indicating a NUL character.",2016/10/27 10:16 AM
WFCORE-1896,"Deployment operation browse-content(archive=true) does not return archives in archived deployments:
{code}[standalone@localhost:9990 /] /deployment=jboss-kitchensink-ear.ear:browse-content()
{
    ""outcome"" => ""success"",
    ""result"" => [
        {
            ""path"" => ""jboss-kitchensink-ear-web.war"",
            ""directory"" => false,
            ""file-size"" => 63190L
        },
        {
            ""path"" => ""jboss-kitchensink-ear-ejb.jar"",
            ""directory"" => false,
            ""file-size"" => 12256L
        },
        {
            ""path"" => ""META-INF/maven/org.jboss.quickstarts.eap/jboss-kitchensink-ear-ear/pom.xml"",
            ""directory"" => false,
            ""file-size"" => 5582L
        },
        {
            ""path"" => ""META-INF/maven/org.jboss.quickstarts.eap/jboss-kitchensink-ear-ear/pom.properties"",
            ""directory"" => false,
            ""file-size"" => 143L
        },
        {
            ""path"" => ""META-INF/maven/org.jboss.quickstarts.eap/jboss-kitchensink-ear-ear/"",
            ""directory"" => true
        },
        {
            ""path"" => ""META-INF/maven/org.jboss.quickstarts.eap/"",
            ""directory"" => true
        },
        {
            ""path"" => ""META-INF/maven/"",
            ""directory"" => true
        },
        {
            ""path"" => ""META-INF/MANIFEST.MF"",
            ""directory"" => false,
            ""file-size"" => 130L
        },
        {
            ""path"" => ""META-INF/application.xml"",
            ""directory"" => false,
            ""file-size"" => 802L
        },
        {
            ""path"" => ""META-INF/kitchensink-ear-quickstart-ds.xml"",
            ""directory"" => false,
            ""file-size"" => 1955L
        },
        {
            ""path"" => ""META-INF/"",
            ""directory"" => true
        }
    ]
}
[standalone@localhost:9990 /] /deployment=jboss-kitchensink-ear.ear:browse-content(archive=true)
{""outcome"" => ""success""}
{code}
It works correctly with exploded deployments:
{code}[standalone@localhost:9990 /] /deployment=jboss-kitchensink-ear.ear:undeploy
{""outcome"" => ""success""}
[standalone@localhost:9990 /] /deployment=jboss-kitchensink-ear.ear:explode
{""outcome"" => ""success""}
[standalone@localhost:9990 /] /deployment=jboss-kitchensink-ear.ear:deploy
{""outcome"" => ""success""}
[standalone@localhost:9990 /] /deployment=jboss-kitchensink-ear.ear:browse-content(archive=true)
{
    ""outcome"" => ""success"",
    ""result"" => [
        {
            ""path"" => ""jboss-kitchensink-ear-web.war"",
            ""directory"" => false,
            ""file-size"" => 63190L
        },
        {
            ""path"" => ""jboss-kitchensink-ear-ejb.jar"",
            ""directory"" => false,
            ""file-size"" => 12256L
        }
    ]
}
{code}",2016/10/26 5:44 AM
WFCORE-1905,"When using ""service.bat install /serviceuser ..."" command to install window service, if the account name behind /serviceuser has a whit space inside like "".\JBoss User"", it will failed to install windows service.

Run command: service.bat install /serviceuser "".\JBoss User"" /servicepass ""change it"" /startup /debug

When starting it, an error window poped up:
{code}
Windows could not start the JBossEAP6 on Local Computer.
For more information, review the System Event Log. 
If this is a non-Microsoft service, contact the service vendor, and refer to service-specific error code1.
{code}

Additional info:
Possible fix is editing ""service.bat"" and add double quotation marks on %SERVICE_USER% 

From 
{code}
set RUNAS=--ServiceUser=%SERVICE_USER% --ServicePassword=%SERVICE_PASS%
{code}

to
{code}
set RUNAS=--ServiceUser=""%SERVICE_USER%"" --ServicePassword=""%SERVICE_PASS%""
{code}
",2016/10/25 8:51 PM
WFCORE-1888,The HTTP handling for the management API supports caching of read-resource-description and read-operation-description responses. But the ETag calculation used in support of this is broken. It was written to calculate an MD5 hash of the toString() representation of a DMR response but the object being hashed got changed to an OperationResponse. The toString() representation of that is unique for each request.,2016/10/21 4:59 PM
WFCORE-1864,"Running 
{{module add --name=foo.bar --resources=foo.jar --dependencies=[org.a, org.b ]}}

will result in following dependencies in module.xml
{{
...
    <dependencies>
        <module name=""org.a""/>
        <module name="" org.b ""/>
    </dependencies>
...
}}

The module name in dependencies should be stripped of leading and trailing whitespaces.",2016/10/13 5:12 AM
WFCORE-1857,"When an operation doesn't exist, the character ')' is added by completion although nothing should be proposed.
",2016/10/07 8:48 AM
WFCORE-1853,"The bug WFCORE-1729 has revealed it. It seems to only occur on Windows.
I think that a small windows exists (possibly in Aesh) that makes the shutdown hook to not be properly invoked.",2016/10/05 4:22 AM
WFCORE-1851,"{{/deployment=jboss-kitchensink-ear.ear:browse-content(depth=1)}} operation returns inconsistent result depending on whether the deployment is exploded or not. Deployment attached.
Archived:
{code}{
    ""outcome"" => ""success"",
    ""result"" => [
        {
            ""path"" => ""jboss-kitchensink-ear-web.war"",
            ""directory"" => false,
            ""file-size"" => 63190L
        },
        {
            ""path"" => ""jboss-kitchensink-ear-ejb.jar"",
            ""directory"" => false,
            ""file-size"" => 12256L
        },
        {
            ""path"" => ""META-INF/"",
            ""directory"" => true
        }
    ]
}
{code}
Exploded:
{code}{
    ""outcome"" => ""success"",
    ""result"" => [
        {
            ""path"" => ""META-INF/"",
            ""directory"" => true
        },
        {
            ""path"" => ""META-INF/MANIFEST.MF"",
            ""directory"" => false,
            ""file-size"" => 130L
        },
        {
            ""path"" => ""jboss-kitchensink-ear-web.war"",
            ""directory"" => false,
            ""file-size"" => 63190L
        },
        {
            ""path"" => ""jboss-kitchensink-ear-ejb.jar"",
            ""directory"" => false,
            ""file-size"" => 12256L
        },
        {
            ""path"" => ""META-INF/application.xml"",
            ""directory"" => false,
            ""file-size"" => 802L
        },
        {
            ""path"" => ""META-INF/kitchensink-ear-quickstart-ds.xml"",
            ""directory"" => false,
            ""file-size"" => 1955L
        },
        {
            ""path"" => ""META-INF/maven/org.jboss.quickstarts.eap/jboss-kitchensink-ear-ear/pom.xml"",
            ""directory"" => false,
            ""file-size"" => 5582L
        },
        {
            ""path"" => ""META-INF/maven/org.jboss.quickstarts.eap/jboss-kitchensink-ear-ear/pom.properties"",
            ""directory"" => false,
            ""file-size"" => 143L
        }
    ]
}
{code}",2016/10/04 8:28 AM
