bug_report_id,bug_report_desc,bug_report_time
RESTEASY-1099,"This is a follow-up to RESTEASY-1050 but at a higher level (i.e. not ""what you should have done"", but what actually breaks with the current implementation).

{{setRequestUri}} (either flavor) will compute a new {{getBaseUri}} by stripping the path of the new {{getRequestURI}}. This leads do:

* broken links when you construct them with {{uriInfo.getBaseUriBuilder().path(SomeRootResource.class).build())}} and your application base URI is supposed to have a non-empty path
* broken resource matching when using the 2-args flavor. E.g. if you have a resource at {{/bar}} and use {{setRequestUri(""/foo/"", ""/foo/bar"")}} (pseudo-code), you'd expect the ""application-specific request URI part"" to be resolved as {{/bar}} (relative to a base URI of {{/foo}}) and match your resource, but it's actually resolved as {{/foo/bar}} (relative to a base URI of {{/}}) and fails to match your resource.

The way the base URI is computed, it also keeps the query parameters from request URI, which makes it dependent upon the request URI and unusable as-is as an invariant between requests. While the spec is not explicit about this, I'd expect the base URI to never contain query or fragment parts.

FYI, my use-case is implementing a filter that reads a {{X-Forwarded-Proto}} set by a reverse-proxy and conditionally calling {{setRequestUri}} with the base and request URIs rewritten with an {{https}} scheme:

{code}
if (""https"".equalsIgnoreCase(requestContext.getHeaderString(""X-Forwarded-Proto""))) {
  requestContext.setRequestUri(
      requestContext.getUriInfo().getBaseUriBuilder().scheme(""https"").build(),
      requestContext.getUriInfo().getRequestUriBuilder().scheme(""https"").build());
{code}

My ""initial"" base URI doesn't have a path part so I'm not affected by the first issues listed above, but I want to use the base URI as an ""iss"" in a JWT used for OpenID Connect, and it currently contains the query params which later breaks code that validates the ""iss"" (e.g. the OpenID Connect ""end_session_endpoint"" validating the id_token_hint). Fortunately, the workaround is easy: use {{getBaseUriBuilder().replaceQuery(null).build()}} instead of {{getBaseUri()}}.",2014/08/19 10:53 AM
RESTEASY-1098,"Changes to the request URI made by {{setRequestUri}} in a pre-matching filter aren't reflected in the {{UriInfo}} object injected into resources.

Technically, the {{UriInfo}} instance in the *context-data map* is not replaced, and {{setRequestUri}} doesn't update the object in place (see RESTEASY-1097) but creates a new object.",2014/08/19 9:58 AM
RESTEASY-1097,"{{setRequestUri}} is supposed to update the object returned by {{getUriInfo}}, not to make {{getUriInfo}} return a new object.

The javadoc for {{getUriInfo}} says:

{quote}
The returned object contains ""live"" view of the request URI information in
a sense that any changes made to the request URI using one of the
{{setRequestUri(...)}} methods will be reflected in the previously
returned UriInfo instance.
{quote}

— Source: https://jax-rs-spec.java.net/nonav/2.0/apidocs/javax/ws/rs/container/ContainerRequestContext.html#getUriInfo%28%29",2014/08/19 9:51 AM
RESTEASY-1093,"When a request is made to a resteasy-netty4 endpoint with the ""Connection:close"" header, the response does not contain a ""Connection:close header"". This is causing the request that follows it to try and re-use the closed connection as the client has not closed the connection on its side. The 2nd request in this case fails.

To reproduce:
* Create a jmeter http request sampler with keep alive off
* Send 10 requests from one user (thread)
* Notice that every 2nd request fails

Using wireshark it can be seen that a RST tcp packet is being sent from the server to the client on every second request.

Pull request for a fix is attached.",2014/08/18 9:55 AM
RESTEASY-1090,"When making Http requests the response is hanging when the same thread that processed the last one is used. It seems that the wrong type of Netty response object is being returned. A non streaming request currently returns a DefaultHttpResponse object when we actually require a DefaultFullHttpResponse.

Pull request to follow shortly. (Now linked to ticket)

To replicate:

* Make two requests to the same endpoint on any resteasy powered application.
* The response must have a 0 length entity body. (A 204 no content or an empty 200 OK will suffice.)

or

* Run the unit tests in the resteasy project
",2014/08/13 9:48 AM
RESTEASY-1080,"The DataSourceProvider ({{org.jboss.resteasy.plugins.providers.DataSourceProvider.readDataSource(InputStream, MediaType)}}) creates a temporary file named ""resteasy-provider-datasource ... .tmp"" when reading more then 4096 bytes. However, it does not delete the created temporary file itself nor does it provide a facility to do so. This results in a resource leak!
",2014/06/24 4:06 AM
RESTEASY-1047,"Example:
{code:title=Hello.java}
public interface Hello<T> {

	   @POST
	   @Path(""/hello"")
	   @Produces(""text/plain"")
	   @Consumes(""text/plain"")
	   String sayHi(T in);
}
{code}
{code:title=HelloString.java}
@Path(value = ""/say"")
public interface HelloString extends Hello<String> {

}
{code}

The following code
{code}
ResteasyClient client = new ResteasyClientBuilder().build();
		   ResteasyWebTarget target = client.target(""http://localhost:9095"");
		   HelloString proxy = target.proxy(HelloString.class);
		   String hello = proxy.sayHi(""hello"");
{code}

results in
{code}
java.lang.IllegalArgumentException: The type is incompatible with the class of the entity.
	at javax.ws.rs.core.GenericEntity.checkTypeCompatibility(GenericEntity.java:173)
	at javax.ws.rs.core.GenericEntity.<init>(GenericEntity.java:152)
	at org.jboss.resteasy.client.jaxrs.internal.proxy.processors.invocation.MessageBodyParameterProcessor.process(MessageBodyParameterProcessor.java:35)
	at org.jboss.resteasy.client.jaxrs.internal.proxy.ClientInvoker.createRequest(ClientInvoker.java:135)
	at org.jboss.resteasy.client.jaxrs.internal.proxy.ClientInvoker.invoke(ClientInvoker.java:101)
	at org.jboss.resteasy.client.jaxrs.internal.proxy.ClientProxy.invoke(ClientProxy.java:62)
{code}",2014/04/05 5:44 AM
RESTEASY-1020,"{{MockHttpRequest}} {{cookie()}} tries to add a cookie to {{httpHeaders.getCookies()}}, but this map is read-only.

IMO, the best outcome for this would be to either:

* add a {{getMutableCookies()}} to {{ResteasyHttpHeaders}}, similar to the {{getMutableHeaders()}}, and use that instead of {{getCookies()}} to implement the cookie() method
* remove (deprecate?) the {{cookie()}} method and add a {{setCookies()} that just calls {{httpHeaders.setCookies()}}.

There's also the possibility of automatically parsing the cookies out of the cookie headers if they've not been set explicitly (even to an empty map), but because it would be a change in {{ResteasyHttpHeaders}} it would have much more chances to break something else in Resteasy.

Workaround: fortunately, {{MockHttpRequest}} is not {{final}}, and it's relatively easy to _deep copy_ a {{MockHttpRequest}} constructed from the static factory methods.",2014/02/20 7:49 AM
RESTEASY-999,"Parameter converters are not found, during resource factory initialization, if bindings are not strictly ordered. 

Example:
- Resource {{R}} uses type {{T}} as QueryParam or PathParam 
- Type {{T}} does not have a constructor with String parameters or valueOf(String) method
- ParamConverter {{C}} is can convert from String to {{T}} and vice versa and is defined via a ParamConverterProvider {{P}}

If the binding order is
# {{bind(P.class)}}
# {{bind(R.class)}}

everything works just fine, but, if the resource class is bound before the converter provider, the standard exception regarding missing conversion information is shown

{noformat}
java.lang.RuntimeException: Unable to find a constructor that takes a String param or a valueOf() or fromString() method for javax.ws.rs.QueryParam(""<paramName>"") on public <className>.<methodName>(<methodParams>) for basetype: <typeName>
	at org.jboss.resteasy.core.StringParameterInjector.initialize(StringParameterInjector.java:217)
	at org.jboss.resteasy.core.StringParameterInjector.<init>(StringParameterInjector.java:61)
	at org.jboss.resteasy.core.QueryParamInjector.<init>(QueryParamInjector.java:28)
	at org.jboss.resteasy.core.InjectorFactoryImpl.createParameterExtractor(InjectorFactoryImpl.java:85)
	at org.jboss.resteasy.core.MethodInjectorImpl.<init>(MethodInjectorImpl.java:41)
	at org.jboss.resteasy.core.InjectorFactoryImpl.createMethodInjector(InjectorFactoryImpl.java:76)
	at org.jboss.resteasy.core.ResourceMethodInvoker.<init>(ResourceMethodInvoker.java:97)
	at org.jboss.resteasy.core.ResourceMethodRegistry.processMethod(ResourceMethodRegistry.java:280)
	at org.jboss.resteasy.core.ResourceMethodRegistry.register(ResourceMethodRegistry.java:251)
	at org.jboss.resteasy.core.ResourceMethodRegistry.addResourceFactory(ResourceMethodRegistry.java:221)
	at org.jboss.resteasy.core.ResourceMethodRegistry.addResourceFactory(ResourceMethodRegistry.java:193)
	at org.jboss.resteasy.core.ResourceMethodRegistry.addResourceFactory(ResourceMethodRegistry.java:179)
	at org.jboss.resteasy.core.ResourceMethodRegistry.addResourceFactory(ResourceMethodRegistry.java:156)
	at org.jboss.resteasy.plugins.guice.ModuleProcessor.processInjector(ModuleProcessor.java:41)
	at org.jboss.resteasy.plugins.guice.GuiceContextTest.testArbitraryInjection(GuiceContextTest.java:93)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at org.junit.internal.runners.TestMethodRunner.executeMethodBody(TestMethodRunner.java:99)
	at org.junit.internal.runners.TestMethodRunner.runUnprotected(TestMethodRunner.java:81)
	at org.junit.internal.runners.BeforeAndAfterRunner.runProtected(BeforeAndAfterRunner.java:34)
	at org.junit.internal.runners.TestMethodRunner.runMethod(TestMethodRunner.java:75)
	at org.junit.internal.runners.TestMethodRunner.run(TestMethodRunner.java:45)
	at org.junit.internal.runners.TestClassMethodsRunner.invokeTestMethod(TestClassMethodsRunner.java:71)
	at org.junit.internal.runners.TestClassMethodsRunner.run(TestClassMethodsRunner.java:35)
	at org.junit.internal.runners.TestClassRunner$1.runUnprotected(TestClassRunner.java:42)
	at org.junit.internal.runners.BeforeAndAfterRunner.runProtected(BeforeAndAfterRunner.java:34)
	at org.junit.internal.runners.TestClassRunner.run(TestClassRunner.java:52)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:121)
	at com.intellij.junit4.JUnit4IdeaTestRunner.startRunnerWithArgs(JUnit4IdeaTestRunner.java:74)
	at com.intellij.rt.execution.junit.JUnitStarter.prepareStreamsAndStart(JUnitStarter.java:202)
	at com.intellij.rt.execution.junit.JUnitStarter.main(JUnitStarter.java:65)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:120)
{noformat}",2013/12/05 10:18 AM
RESTEASY-982,"This relates to the {{jaxrs/security/resteasy-crypto}} module...

When you do a full build (including unit tests) you will see that there are 3 files that have been modified:
* python_encrypted_signed.txt
* smime_signed.txt
* smime_signed_bad.txt

These files are created (or modified) every time the unit tests are run.  Artifacts such as these should be under the {{target}} folder so that a {{mvn clean}} properly disposes and resets the build environment.",2013/10/26 9:19 PM
RESTEASY-980,"The {{pom.xml}} specifies the following:
{code:xml}
<scm>
  <connection>scm:svn:https://resteasy.svn.sourceforge.net/svnroot/resteasy/trunk/jaxrs</connection>
  <developerConnection>scm:svn:https://resteasy.svn.sourceforge.net/svnroot/resteasy/trunk/jaxrs</developerConnection>
  <url>http://resteasy.svn.sourceforge.net/viewvc/resteasy/trunk/jaxrs</url>
</scm>
{code}

But this should reference Git instead:
{code:xml}
<scm>
  <connection>scm:git:git://github.com/resteasy/Resteasy.git</connection>
  <developerConnection>scm:git:git@github.com:resteasy/Resteasy.git</developerConnection>
  <url>http://github.com/resteasy/Resteasy/tree/master/</url>
</scm>
{code}

",2013/10/24 2:27 AM
RESTEASY-820,"For the example QueryParam into ""incoming:""
@QueryParam(""foo"") String incoming;

This ought be a valid query string:
/endpoint?foo=weird=but=valid&bar=randal

The bug is that instead of ""incoming"" being ""weird=but=valid"", ""incoming""'s value is truncated down to ""weird"".

As for ""why,"" this somewhat weird url usage is required to implement a server side version of the ""AfterQuery"" selection engine: https://github.com/apenwarr/afterquery/blob/master/help.md",2013/01/23 5:12 PM
RESTEASY-774,"http://docs.jboss.org/resteasy/docs/2.3.4.Final/userguide/html_single/index.html#Multipart

e.g. in 22.12. @Consumes(MediaType.MULTIPART_RELATED) but valid is MultipartConstants.MULTIPART_RELATED , the same bug seems to exist in EAP user guide",2012/09/27 8:02 AM
RESTEASY-701,"On line 40 of DecoratorMatcher, it doesn't check whether {code}targetClass.isAssignableFrom(annotation.annotationType().getAnnotation(Decorator.class).target()){code}.

This could result (and does) in a ClassCastException in the DecoratorProcessor which is called. ",2012/05/11 11:12 AM
RESTEASY-2996,"The shared byte array [here|https://github.com/resteasy/Resteasy/blob/4.7.1.Final/server-adapters/resteasy-reactor-netty/src/main/java/org/jboss/resteasy/plugins/server/reactor/netty/ChunkOutputStream.java#L149] is passed on to the NettyOutbound#sendByteArray to write the response [here|https://github.com/resteasy/Resteasy/blob/4.7.1.Final/server-adapters/resteasy-reactor-netty/src/main/java/org/jboss/resteasy/plugins/server/reactor/netty/ChunkOutputStream.java#L70].  

As the [future|https://github.com/resteasy/Resteasy/blob/4.7.1.Final/server-adapters/resteasy-reactor-netty/src/main/java/org/jboss/resteasy/plugins/server/reactor/netty/ChunkOutputStream.java#L141] is [completed prematurely|https://github.com/resteasy/Resteasy/blob/4.7.1.Final/server-adapters/resteasy-reactor-netty/src/main/java/org/jboss/resteasy/plugins/server/reactor/netty/ChunkOutputStream.java#L66] without relying on the actual completion of the consumption of the byte array by the sendByteArray, the byte array is loaded with the next chunk while the NettyOutbound#sendByteArray is using the same byte array reference to write the response and this is causing incomplete response writes. ",2021/09/01 10:53 AM
RESTEASY-2982,"The {{ClientHttpEngineBuilder43.build()}} loads the {{ClientConfigProvider}} via a service loader. This is not done in a privileged action requiring users to explicitly add permissions. The service loader iteration should happen in a privileged action to avoid the user having to add overly verbose file permissions.

{code:title=Snippet}
Iterator clientConfigProviderIterator = ServiceLoader.load(ClientConfigProvider.class).iterator();
...
// Fails here
  } else if (clientConfigProviderIterator.hasNext())
   {
      // delegate creation of socket to ClientConfigProvider implementation
      final ClientConfigProvider configProvider = ((ClientConfigProvider) clientConfigProviderIterator.next());
{code}",2021/08/04 10:41 PM
RESTEASY-2968,"There are failing about 30 test classes when running integration tests against bootable-jar, because of missing {{org.jboss.resteasy.resteasy-rxjava2}} module

{noformat}
[ERROR] org.jboss.resteasy.test.rx.rxjava2.Rx2SingleTest  Time elapsed: 0.007 s  <<< ERROR!
org.jboss.arquillian.container.spi.client.container.DeploymentException: 
Cannot deploy Rx2SingleTest.war: {""WFLYCTL0062: Composite operation failed and was rolled back. Steps that failed:"" => {""Operation step-1"" => {""WFLYCTL0080: Failed services"" => {""jboss.module.service.\""deployment.Rx2SingleTest.war\"".main"" => ""WFLYSRV0179: Failed to load module: deployment.Rx2SingleTest.war
    Caused by: org.jboss.modules.ModuleNotFoundException: org.jboss.resteasy.resteasy-rxjava2""}}}}
...
{noformat}

This is caused by doubled {{includedPackages}} element of bootable jar Maven configuration: https://github.com/resteasy/Resteasy/blob/3.15/testsuite/integration-tests/pom.xml#L255-L266 Just to second occurrence is taken into account.",2021/07/14 2:28 PM
RESTEASY-2953,"Script, enable-elytron-full-cli alters standalone-full.xml. The default
run scenario installs a fresh wfly version for every module in testsuite,
hence altering standalone-full.xml is not an issue. But this breaks testing
when using -Dserver.home. The 2nd running of enable-elytron-full-cli throws
the following error because an element can not be added when it already exists
in standalone-full.xml.
{code:java}
[ERROR] Failed to execute goal org.wildfly.plugins:wildfly-maven-plugin:2.1.0.Beta1:execute-commands 
(enable-elytron-full-cli) on project resteasy-integration-tests: Failed to execute commands: 
See /home/rsearls/j1/Resteasy/testsuite/integration-tests/target/elytron-config.out for 
full details of failure.
[ERROR]     (\""application-security-domain\"" => \""other\"")
[ERROR] ]"",
[ERROR]     ""rolled-back"" => true
[ERROR] }
{code}",2021/06/26 3:13 PM
RESTEASY-2925,"Parsing of a string into a *`javax.ws.rs.core.NewCookie`* instance return inconsistent result when the string contains attributes other that the standards ones (path, domain, secure...).

 ",2021/06/09 9:20 PM
RESTEASY-2915,"There has been introduced a [MicroProfileDependent|https://github.com/resteasy/Resteasy/commit/a94b72ace15575d6fcadb3d578bcc8bd12ee3dc6#diff-e675aa8ad9eaccceaa763dd74e09334b824d63276d1466435615a1bbb62a903dR6] class (RESTEASY-2406) into a 3.15 branch that serves as a category marker for MicroProfile tests so it is possible to disable them via a maven profile.

Not all tests in `microprofile` directory of `integration-tests` are marked by this category at the moment. I'm not sure whether the point was to have all of them marked, but at least some more would be nice to mark in spite of recent removals of MicroProfile subsystems from {{JBoss EAP 7.4.0}} release. As a result following test cases now fails when Resteasy TS is executed against {{JBoss EAP 7.4.0}} due to the `NoClassDefFoundError` or `Unsatisfied dependencies`:
{code:java}
MicroProfileConfigFilterTest.java
MicroProfileConfigServletTest.java
MPClientCollectionTest.java
RestClientProxyRedeployTest.java
RestClientProxyTest.java
{code}
Adding these the `MicroProfileDependent` category eases the situation of disabling those tests via an appropriate profile (`microprofile.off`).
----
Since `MicroProfileDependent`category is not available in latest branches, having this change in `3.15` branch is enough for us for now.",2021/06/02 7:07 AM
RESTEASY-2914,This issue was identified in a scenario that the exception' object is delegated to a task that works in other threads. As it uses the iterator on ResteasyViolationException#toString and it calls the convertViolations method (that modifies the violationLists) it can generate an issue if called concurrently. I have seen it on 3.9.3.SP1-redhat-00001.,2021/06/01 3:47 PM
RESTEASY-2913,"Based on the discussion in WFLY-14737 the [JacksonDataTypeTest#testDatatypeNotSupportedDuration|https://github.com/resteasy/Resteasy/blob/1738509c298976caa57c2aed623f491b6f18a354/testsuite/integration-tests/src/test/java/org/jboss/resteasy/test/providers/jackson2/JacksonDatatypeTest.java#L111-L119] test doesn't make sense anymore since it tests scenario in which we will always get {{InvalidDefinitionException}} now. Since there is appropriate [JacksonDatatypeTest#testDatatypeSupportedDuration|https://github.com/resteasy/Resteasy/blob/1738509c298976caa57c2aed623f491b6f18a354/testsuite/integration-tests/src/test/java/org/jboss/resteasy/test/providers/jackson2/JacksonDatatypeTest.java#L161-L169] test counterpart for a supported situation, I believe it is safe to just remove this problematic test.",2021/06/01 12:27 PM
RESTEASY-2912,"Name of [JsonpMPtest|https://github.com/resteasy/Resteasy/blob/main/testsuite/integration-tests/src/test/java/org/jboss/resteasy/test/microprofile/restclient/JsonpMPtest.java] causes that it is not detected and executed by surefire-plugin automatically, [see Inclusions|https://maven.apache.org/surefire/maven-surefire-plugin/examples/inclusion-exclusion.html].

Correct name for this class should be {{JsonpMPTest}}.",2021/05/28 9:03 AM
RESTEASY-2910,Do not skip the {{maven-install-plugin}} or {{maven-jar-plugin}} for test components. Skipping this requires you to build these components if you want to run single tests in a different module. There is no harm in installing these locally and will be require for future CI enhanements.,2021/05/27 10:34 PM
RESTEASY-2905,"Per the analysis by [~ropalka] of JPMS --add-opens calls needed by WildFly when running on SE 16+ (see [1]), we need --add-opens=java.base/java.lang.invoke=ALL-UNNAMED due to this:

{code}
Caused by: java.lang.reflect.InaccessibleObjectException: Unable to make java.lang.invoke.MethodHandles$Lookup(java.lang.Class) accessible: module java.base does not ""opens java.lang.invoke"" to unnamed module @7cdb1e58
    at java.base/java.lang.reflect.AccessibleObject.checkCanSetAccessible(AccessibleObject.java:357)
    at java.base/java.lang.reflect.AccessibleObject.checkCanSetAccessible(AccessibleObject.java:297)
    at java.base/java.lang.reflect.Constructor.checkCanSetAccessible(Constructor.java:188)
    at java.base/java.lang.reflect.Constructor.setAccessible(Constructor.java:181)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.HeaderUtils.createMethodHandle(HeaderUtils.java:31)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.DefaultHeaderFiller.<init>(DefaultHeaderFiller.java:40)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.DefaultHeaderFillerFactory.createFiller(DefaultHeaderFillerFactory.java:19)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.ClientHeaderGenerator.<init>(ClientHeaderGenerator.java:35)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.ClientHeaderProvider.forMethod(ClientHeaderProvider.java:32)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.ClientHeaderProviders.registerForMethod(ClientHeaderProviders.java:98)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.ClientHeaderProviders.lambda$registerForClass$0(ClientHeaderProviders.java:72)
    at java.base/java.util.Spliterators$ArraySpliterator.forEachRemaining(Spliterators.java:948)
    at java.base/java.util.stream.ReferencePipeline$Head.forEach(ReferencePipeline.java:762)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.header.ClientHeaderProviders.registerForClass(ClientHeaderProviders.java:72)
    at org.jboss.resteasy.resteasy-client-microprofile@3.15.1.Final//org.jboss.resteasy.microprofile.client.RestClientBuilderImpl.build(RestClientBuilderImpl.java:341)
    at deployment.InvalidInterfaceTest.war//org.eclipse.microprofile.rest.client.tck.InvalidInterfaceTest.testExceptionThrownWhenMultipleClientHeaderParamsSpecifySameHeaderOnMethod(InvalidInterfaceTest.java:90)
{code}

The smallrye faulttolerance project has code similar to what HeaderUtils does[2] but they use a multi-release jar to provide a different implementation on JDK9+[3].  If that approach is suitable to RESTEasy it would be nice as it would eliminate the need for WildFly to open that module/package.


[1] WFCORE-5406 attachment file https://issues.redhat.com/secure/attachment/12523672/modular-params-needed-analysis.txt

[2] https://github.com/smallrye/smallrye-fault-tolerance/blob/main/implementation/fault-tolerance/src/main/java/io/smallrye/faulttolerance/DefaultMethodFallbackProvider.java

[3] https://github.com/smallrye/smallrye-fault-tolerance/blob/main/implementation/fault-tolerance/src/main/java9/io/smallrye/faulttolerance/DefaultMethodFallbackProvider.java",2021/05/24 3:33 PM
RESTEASY-2874,"When invoking requests via a proxied client of T created via org.jboss.resteasy.client.jaxrs.ResteasyWebTarget#proxy(Class) the behaviour of mime types for javax.ws.rs.HeaderParam(""Content-Type"") seems inconsistent.

If I have a resource that can consume multiple mime types I would expect to be able to pass a type into my proxied client via a header param and have that type favoured in negotiation.

I have attempted to work around this with client filters which also experience some interesting behaviour that I was not able to find documented.

 

https://gist.github.com/tcooper-uk/70407fcf3ea4a3b9a811470b06d37d71",2021/04/22 1:31 PM
