bug_report_id,bug_report_desc,bug_report_time
ELY-1149,"I am able to pass any property into default KeyStoreCredentialStore implementation of credential store. I understand implementation-properties is general data holder for any implementation, so validation can't be made on subsystem level. But each delivered implementation knows which parameters are allowed for itself and thus should check it.

{code}
/subsystem=elytron/credential-store=test:add(relative-to=jboss.server.data.dir,credential-reference={clear-text=""pass123+""},implementation-properties={DOES_NOT_EXIST=anything},create=true,location=keystore.jks,modifiable=true)
{code}

It can prevent user from typo error. Also can help user to understand what is allowed for current implementation, as allowed properties can't be describe in model, because resource is for general usage.

{code}
""implementation-properties"" => {
    ""type"" => OBJECT,
    ""description"" => ""Map of credentials store implementation specific properties."",
    ""attribute-group"" => ""implementation"",
    ""expressions-allowed"" => true,
    ""required"" => false,
    ""nillable"" => true,
    ""value-type"" => STRING,
    ""access-type"" => ""read-write"",
    ""storage"" => ""configuration"",
    ""restart-required"" => ""resource-services""
}
{code}
",2017/05/10 9:02 AM
ELY-1147,"Coverity scan discovered unguarded read in method {{VaultCredentialStore.getAliases}}. The accessing {{data}} field should be synchronized in the same way as the other usages of this Map.

https://scan7.coverity.com/reports.htm#v16159/p11778/fileInstanceId=17825064&defectInstanceId=4142379&mergedDefectId=1429449&eventId=4142379-0",2017/05/09 4:17 PM
ELY-1146,"The ""if"" conditions in the Elytron's {{ServerAuthenticationContext.assignName}} are wrong (copy/paste issue):

https://scan7.coverity.com/reports.htm#v16159/p11778/fileInstanceId=17824833&defectInstanceId=4142373&mergedDefectId=1433254",2017/05/09 3:54 PM
ELY-1145,"Vault command bulk-convert must contain in --help output which options are required.

All options are required with two exceptions:
""properties"" option and
when user uses plain-text password then he can omit SALT and ITERATION option.",2017/05/09 10:47 AM
ELY-1144,"External Credential Store - mechanism introduced as solution for EAP7-277 is missing parameter for specifying key store location. 

This is not necessary for PKCS11 keystore, which it was designed for in first place. 
However, if we left it in this way we loose posibility to ocnfigure file based keystores e.g. JKS, BCFKS (Bouncy Castle FIPS Key Store) ...
",2017/05/09 8:36 AM
ELY-1141,"Section 3.3


   For historical reasons, a sender MUST NOT generate the quoted string
   syntax values for the following parameters: stale and algorithm.",2017/05/07 11:49 PM
ELY-1138,"Comparing subsystem configuration options of client-ssl-context to wildfly-config.xml I am missing these attributes:

* client-ssl-context
    ** use-cipher-suites-order
    ** maximum-session-cache-size
    ** session-timeout

* key-managers/trust-managers: 
    ** algorithm (is IBM - IBMX509 handled properly? e.g. *ManagerFactory.getDefaultAlgorithm() is called internally)

* trust-manager
    ** certificate-revocation-list

* key-managers
    ** key-password",2017/05/05 8:42 AM
ELY-1130,"In Elytron Client configuration file all elements related to keystore (key-store-ssl-certificate, key-store-reference and key-store-credential) require element alias. It is difference from Elytron subsystem where alias is not required. 

Usage of alias should be consistent between subsystem and Elytron Client configuration file. Elytron is able to found out certificate without passed alias if keystore includes just one entry.",2017/05/03 8:28 AM
ELY-1129,"Vault command bulk-convert must have better description in --help output.

Now there is only this
{code}
 -b,--bulk-convert <description file>   Bulk conversion with parameters in description file
{code}

It's insufficient. There is expected to have description of format description file.
Now all options which are set in description file have not default value and that is in contrast with non-bulk-convert which contain default values. There must be mention this information too.
",2017/05/03 7:32 AM
ELY-1128,"Add prompt when --keystore-password is missing for Vault command.

Use case:
* User have automation script using cs tool and user don't want to have password stored in file.
* User don't want credential store password to be stored in shell history after execution.
* User don't want credential store password to be listed in ps -aux output.

There have to be possibility to omit --keystore-password attribute. When omitting --keystore-password attribute user interaction prompt should follow with possibility to input password.",2017/05/03 6:30 AM
ELY-1127,"Help output of Vault command must contain information about default values of options.

There are some options which has default value:
* alias
* location
* enc-dir
* iteration
* salt",2017/05/03 6:23 AM
ELY-1126,"Vault command summary contains MASKed password without --iteration and --salt when is used MASKed password for access to VAULT.

MASKed password must contain SALT and ITERATION as is expected:
*credential-reference=\{clear-text=""MASK-2hKo56F1a3jYGnJwhPmiF5;12345678;34""\}*
FYI: plain text password is ""secretsecret"".

*How to reproduce*
Download all attachments to same location as *wildfly-elytron-tool.jar* and run this command:
{code}
[hsvabek@dhcp-10-40-5-100 003]$ java -jar wildfly-elytron-tool.jar vault --enc-dir . --keystore server.store --keystore-password MASK-2hKo56F1a3jYGnJwhPmiF5 --salt 12345678 --iteration 34 --location converted001.store --alias jboss --summary
Vault (enc-dir=""."";keystore=""server.store"") converted to credential store ""converted001.store""
Vault Conversion summary:
--------------------------------------
Vault Conversion Successful
CLI command to add new credential store:
/subsystem=elytron/credential-store=cs:add(relative-to=jboss.server.data.dir,location=""converted001.store"",implementation-properties={},credential-reference={clear-text=""MASK-2hKo56F1a3jYGnJwhPmiF5""})
{code}

Credential reference contains MASKed password without salt and iteration (credential-reference={clear-text=""MASK-2hKo56F1a3jYGnJwhPmiF5""})
",2017/05/03 6:08 AM
ELY-1125,"Omitting --location for Vault command leads to wrong credential store storage file in tool output and in summary output.

In this case when is omitted --location
* tool output contains credential store storage file name with ""enc-dir"" path prefix.
* summary output contains in location double slash in case of enc-dir value ends by slash

*Expected behaviour:* 
Tool output must show only storage file name.
Summary output must not contain double slash in location

*How to reproduce*
Download all attachments to same location as wildfly-elytron-tool.jar
option --location must be omitted, --enc-dir must end by slash.
{code}
[hsvabek@dhcp-10-40-5-100 003]$ java -jar wildfly-elytron-tool.jar vault --enc-dir ./ --keystore server.store --keystore-password secretsecret --alias jboss -f
Vault (enc-dir=""./"";keystore=""server.store"") converted to credential store "".//converted-vault.cr-store""
Vault Conversion summary:
--------------------------------------
Vault Conversion Successful
CLI command to add new credential store:
/subsystem=elytron/credential-store=cs:add(relative-to=jboss.server.data.dir,location="".//converted-vault.cr-store"",implementation-properties={},credential-reference={clear-text=""MASK-13KrO2ZNhwNg3UxmIt.02D;12345678;23""})

{code}
Now you can see *"".//converted-vault.cr-store""* on tool output right value is *""converted-vault.cr-store""*
and location=*"".//converted-vault.cr-store""* in summary output for which is correct value *""./converted-vault.cr-store""*.",2017/05/03 5:51 AM
ELY-1124,"Vault commands with wrongly filled path to vaults should fail.
Converted credential store storage file is empty but it is very confusing to see successful message and created credential storage file.
The user might mistakenly believe that the VAULT was empty.

*How to reproduce*
Download *server.store* attachment to same location as *wildfly-elytron-tool.jar* file and then run these commands
VAULT.dat is located in path which is given by --enc-dir option - we set it to wrong value.
{code}
java -jar wildfly-elytron-tool.jar vault --enc-dir doesntMatter --keystore server.store --keystore-password secretsecret --location converted001.store --alias jboss
Vault (enc-dir=""doesntMatter"";keystore=""server.store"") converted to credential store ""converted001.store""
{code}
It is created empty converted001.store

We can omit --location option. In this case is created empty converted file with default name ""converted-vault.cr-store"" in path given by --enc-dir option.
{code}
java -jar wildfly-elytron-tool.jar vault --enc-dir doesntMatter --keystore server.store --keystore-password secretsecret --alias jboss
Vault (enc-dir=""doesntMatter"";keystore=""server.store"") converted to credential store ""doesntMatter/converted-vault.cr-store""
{code}
",2017/05/03 4:57 AM
ELY-1123,"Vault command: converted storage file overwrites existing file on filesystem.

Expected behaviour is error or some option which can enable overwriting (flag option?).


*How to reproduce:*
download all attachments to same location as *wildfly-elytron-tool.jar* file and then run this command twice and the each one ends with success.
{code}
java -jar wildfly-elytron-tool.jar vault --enc-dir . --keystore server.store --keystore-password secretsecret --location converted001.store --alias jboss --summary
Vault (enc-dir=""."";keystore=""server.store"") converted to credential store ""converted001.store""
Vault Conversion summary:
--------------------------------------
Vault Conversion Successful
CLI command to add new credential store:
/subsystem=elytron/credential-store=cs:add(relative-to=jboss.server.data.dir,location=""converted001.store"",implementation-properties={},credential-reference={clear-text=""MASK-2hKo56F1a3jYGnJwhPmiF5;12345678;34""})
{code}",2017/05/03 4:37 AM
ELY-1122,"Vault Command --bulk-convert ignore --summary option.

There is expected to get one CLI command for each converted credential store.

*How to reproduce*
download all attachments to same location as *wildfly-elytron-tool.jar* or update locations in *bulk-vault-conversion-desc* file and then run.
{code}
java -jar wildfly-elytron-tool.jar vault --bulk-convert bulk-vault-conversion-desc --summary
Vault (enc-dir=""./"";keystore=""server.store"") converted to credential store ""converted.jceks""
Vault (enc-dir=""./"";keystore=""server.store"") converted to credential store ""converted2.jceks""  
{code}

You don't see any summary with CLI commands for each converted credential store.

",2017/05/03 4:24 AM
ELY-1121,NoData,2017/05/02 2:19 PM
ELY-1115,"Meaning of Elytron {{aggregate-principal-transformer}} should be revised. Also one point about {{regex-validating-principal-transformer}} is included since it seems its use cases are related to aggregate-principal-transformer. See:
* It seems that it works like ""It iterates through assigned Principal Transformers and returns the first non-null transformed Principal"" - is it correct and intended behaviour? Is ""aggregate-principal-transformer"" appropriate name for transformer which works like that?
* What is the use case for regex-validating-principal-transformer. This transformer just checks some pattern and if it does not match then it rewrites Principal name to null. I think it can be useful in aggregate-principal-transformer, when it can check that name matches some pattern in first transformer (regex-validating-principal-transformer) and then transforms principal in another transformer (e.g. constant-principal-transformer). Is there any other use case?
* When can aggregate-principal-transformer return any other Principal Transformer than first of the list? I think only user implemented custom-principal-transformer can currently return null (which enable iterating to another principal transformer in the list). Also regex-validating-principal-transformer can be used for returning non-first transformer, as I mentioned in previous point. Is there any real scenario when aggregate-principal-transformer can be used?

This issue is reported based on previous discussion with engineering.",2017/04/29 4:59 AM
ELY-1316,"I'm not able to use the new OTP SASL mechanism in WildFly (introduced as part of EAP7-530).

It seems the only security-realm which has subsystem support for OTP  is the {{ldap-realm}} now. Nevertheless the name filtering in {{AbstractMechanismAuthenticationFactory.getMechanismNames()}} doesn't return OTP as supported in ldap-realm. Neither the {{PasswordGuessEvidence}} nor {{PasswordCredential}} checked in the method seems to be supported.",2017/04/28 9:57 AM
ELY-1110,Update AuthenticationContextTest due to ELY-987 has been resolved.,2017/04/28 6:55 AM
ELY-1107,"Summary CLI command for adding new credential store contains duplicity for ""create"" and ""location"" attribute, ""modification"" attr is wrongly placed..

Create, location and modifiable attributes cannot be included in implementation-properties. ""modifiable"" attribute should be present in same way as ""create"" and ""location"" in its own attribute.

*How to reproduce*
{code}
java -jar wildfly-elytron-tool.jar credential-store --add secret_alias --password pass123 --create -x secret_password -l store.jceks --summary
{code}

{code}
/subsystem=elytron/credential-store=cs:add(relative-to=jboss.server.data.dir,location=""store.jceks"",create=true,implementation-properties={""keyStoreType""=>""JCEKS"",""create""=>""true"",""location""=>""store.jceks"",""modifiable""=>""true""},credential-reference={clear-text=""pass123""})
{code}

*It is expected some like this*
{code}
/subsystem=elytron/credential-store=cs:add(relative-to=jboss.server.data.dir,location=""store.jceks"",create=true, modifiable=true,implementation-properties={""keyStoreType""=>""JCEKS""},credential-reference={clear-text=""pass123""})
{code}",2017/04/27 10:02 AM
ELY-1106,"Setting {{cipher-suite}} or {{protocol}} attribute 
{code:xml|title=wildfly-config.xml}
            <ssl-context name=""client-ssl-context"">
                <trust-store key-store-name=""trustsore""/>
                <cipher-suite selector=""TLS_DHE_DSS_WITH_AES_128_CBC_SHA,TLS_DHE_RSA_WITH_AES_128_CBC_SHA,TLS_DHE_DSS_WITH_AES_256_CBC_SHA,TLS_DHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDH_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA,TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDH_RSA_WITH_AES_128_CBC_SHA,TLS_ECDH_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA,TLS_ECDH_anon_WITH_AES_128_CBC_SHA,TLS_ECDH_anon_WITH_AES_256_CBC_SHA""/>
                <protocol names=""TLSv1.1""/>
                <use-system-providers/>
            </ssl-context>
{code}

leads to 

{code:server.log}
13:47:57,206 ERROR [io.undertow.request] (default task-1) UT005023: Exception handling request to /wildfly-config-app/authenticationContext: java.lang.RuntimeException: org.wildfly.client.config.ConfigXMLParseException: CONF0005: Unexpected element ""cipher-suite"" in namespace ""urn:elytron:1.0"" encountered
	at vfs:/content/wildfly-config-app.war/META-INF/wildfly-config.xml:21:17
	at com.redhat.eap.qe.deployment.servlet.WildflyConfigXmlServlet.parseAndCreateAuthenticationClientConfiguration(WildflyConfigXmlServlet.java:119)
	at com.redhat.eap.qe.deployment.servlet.WildflyConfigXmlServlet.doGet(WildflyConfigXmlServlet.java:91)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:687)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:790)
	at io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:85)
	at io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
	at io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
	at org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.servlet.handlers.security.SSLInformationAssociationHandler.handleRequest(SSLInformationAssociationHandler.java:131)
	at io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler.handleRequest(ServletAuthenticationCallHandler.java:57)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.security.handlers.AbstractConfidentialityHandler.handleRequest(AbstractConfidentialityHandler.java:46)
	at io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler.handleRequest(ServletConfidentialityConstraintHandler.java:64)
	at io.undertow.security.handlers.AuthenticationMechanismsHandler.handleRequest(AuthenticationMechanismsHandler.java:60)
	at io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler.handleRequest(CachedAuthenticatedSessionHandler.java:77)
	at io.undertow.security.handlers.NotificationReceiverHandler.handleRequest(NotificationReceiverHandler.java:50)
	at io.undertow.security.handlers.AbstractSecurityContextAssociationHandler.handleRequest(AbstractSecurityContextAssociationHandler.java:43)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at org.wildfly.extension.undertow.security.jacc.JACCContextIdHandler.handleRequest(JACCContextIdHandler.java:61)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at org.wildfly.extension.undertow.deployment.GlobalRequestControllerHandler.handleRequest(GlobalRequestControllerHandler.java:68)
	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
	at io.undertow.servlet.handlers.ServletInitialHandler.handleFirstRequest(ServletInitialHandler.java:292)
	at io.undertow.servlet.handlers.ServletInitialHandler.access$100(ServletInitialHandler.java:81)
	at io.undertow.servlet.handlers.ServletInitialHandler$2.call(ServletInitialHandler.java:138)
	at io.undertow.servlet.handlers.ServletInitialHandler$2.call(ServletInitialHandler.java:135)
	at io.undertow.servlet.core.ServletRequestContextThreadSetupAction$1.call(ServletRequestContextThreadSetupAction.java:48)
	at io.undertow.servlet.core.ContextClassLoaderSetupAction$1.call(ContextClassLoaderSetupAction.java:43)
	at org.wildfly.extension.undertow.security.SecurityContextThreadSetupAction.lambda$create$0(SecurityContextThreadSetupAction.java:105)
	at org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1704)
	at org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1704)
	at org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1704)
	at org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1704)
	at io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:272)
	at io.undertow.servlet.handlers.ServletInitialHandler.access$000(ServletInitialHandler.java:81)
	at io.undertow.servlet.handlers.ServletInitialHandler$1.handleRequest(ServletInitialHandler.java:104)
	at io.undertow.server.Connectors.executeRootHandler(Connectors.java:211)
	at io.undertow.server.HttpServerExchange$1.run(HttpServerExchange.java:809)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: org.wildfly.client.config.ConfigXMLParseException: CONF0005: Unexpected element ""cipher-suite"" in namespace ""urn:elytron:1.0"" encountered
	at vfs:/content/wildfly-config-app.war/META-INF/wildfly-config.xml:21:17
	at org.wildfly.client.config.ConfigurationXMLStreamReader.unexpectedElement(ConfigurationXMLStreamReader.java:245)
	at org.wildfly.security.auth.client.ElytronXmlParser.parseSslContextType(ElytronXmlParser.java:420)
	at org.wildfly.security.auth.client.ElytronXmlParser.parseSslContextsType(ElytronXmlParser.java:342)
	at org.wildfly.security.auth.client.ElytronXmlParser.parseAuthenticationClientType(ElytronXmlParser.java:265)
	at org.wildfly.security.auth.client.ElytronXmlParser.parseAuthenticationClientConfiguration(ElytronXmlParser.java:172)
	at org.wildfly.security.auth.client.ElytronXmlParser.parseAuthenticationClientConfiguration(ElytronXmlParser.java:133)
	at com.redhat.eap.qe.deployment.servlet.WildflyConfigXmlServlet.parseAndCreateAuthenticationClientConfiguration(WildflyConfigXmlServlet.java:116)
	... 41 more
{code}
",2017/04/27 9:54 AM
ELY-1101,Wrong offset causing padding check to throw BadPaddingException.,2017/04/26 4:52 AM
ELY-1096,"There is variable {{currentSize}} marked with modifier as {{volatile}}, what hint variable {{currentSize}} is used in multithreaded manner, as volatile ensures actual value can be seen between threads.
On the other side there is update operation on {{currentSize}}, which is not written in atomic manner, so can lead race condition.

{code}
    @Override
    protected void write(byte[] bytes) throws IOException {
        super.write(bytes);
        currentSize += bytes.length;
    }
{code}

Setting as Critical as that can lead to strange / hard to reproduce errors.
https://scan7.coverity.com/reports.htm#v23632/p11778/fileInstanceId=15443553&defectInstanceId=3634186&mergedDefectId=1429223",2017/04/21 1:20 AM
ELY-1095,"Elytron {{filesystem-realm}} should load existing identities from file system. The steps to reproduce results in:

{noformat}
[standalone@localhost:9990 /] /subsystem=elytron/filesystem-realm=realm/identity=user:read-identity
{
    ""outcome"" => ""failed"",
    ""failure-description"" => ""WFLYCTL0216: Management resource '[
    (\""subsystem\"" => \""elytron\""),
    (\""filesystem-realm\"" => \""realm\""),
    (\""identity\"" => \""user\"")
]' not found"",
    ""rolled-back"" => true
}
[standalone@localhost:9990 /] /subsystem=elytron/filesystem-realm=realm/identity=user:add
{
    ""outcome"" => ""failed"",
    ""failure-description"" => ""WFLYELY01000: Identity with name [user] already exists."",
    ""rolled-back"" => true
}
{noformat}",2017/04/20 11:50 AM
ELY-1091,"Summary output must reflect chosen option. When I run wildfly-elytron-tool with --remove and --summary I always get ""add command for CLI""

There is expected command for remove entry from credential store.
Same problem is there for --aliases, --exists

{code}
java -jar  wildfly-elytron-tool.jar credential-store --remove secret_alias --password pass123 --uri ""cr-store://test1.jceks?modifiable=true;create=true;keyStoreType=JCEKS"" -l test1.jceks --summary
Alias ""secret_alias"" has been successfully removed
Credential store command summary:
--------------------------------------
/subsystem=elytron/credential-store=test:add(uri=""cr-store://test1.jceks?modifiable=true;create=true;keyStoreType=JCEKS"",relative-to=jboss.server.data.dir,credential-reference={clear-text=""pass123""})
{code}",2017/04/19 3:12 AM
ELY-1088,"Redirection (<, <<) do not work in wildfly-elytron-tool.

It must work as is expected.

Customers use redirection of input in CLI, here are some old customer cases
* Customer cases (EAP 6x):
**    https://access.redhat.com/support/cases/#/case/00904577
**    https://access.redhat.com/support/cases/#/case/00889193
**    https://access.redhat.com/support/cases/#/case/00910827
**    https://access.redhat.com/support/cases/#/case/00910848",2017/04/18 9:54 AM
ELY-1086,"Command without any option must show help rather then error message about required options.

*How to reproduce:*
{code}
java -jar  wildfly-elytron-tool.jar credential-store 
Exception encountered executing the command:
org.apache.commons.cli.MissingOptionException: Missing required option: [-a Add new alias to the credential store, -r Remove alias from the credential store, -e Check if alias exists within the credential store, -v Display all aliases, -h Get help with usage of this command]
        at org.apache.commons.cli.DefaultParser.checkRequiredOptions(DefaultParser.java:199)
        at org.apache.commons.cli.DefaultParser.parse(DefaultParser.java:130)
        at org.apache.commons.cli.DefaultParser.parse(DefaultParser.java:81)
        at org.wildfly.security.tool.CredentialStoreCommand.execute(CredentialStoreCommand.java:120)
        at org.wildfly.security.tool.ElytronTool.main(ElytronTool.java:74)

{code}

*Same for mask command*
{code}
java -jar  wildfly-elytron-tool.jar mask
Exception encountered executing the command:
org.apache.commons.cli.MissingOptionException: Missing required option: [-x Secret to be encrypted, -h Get help with usage of this command]
        at org.apache.commons.cli.DefaultParser.checkRequiredOptions(DefaultParser.java:199)
        at org.apache.commons.cli.DefaultParser.parse(DefaultParser.java:130)
        at org.apache.commons.cli.DefaultParser.parse(DefaultParser.java:81)
        at org.wildfly.security.tool.MaskCommand.execute(MaskCommand.java:72)
        at org.wildfly.security.tool.ElytronTool.main(ElytronTool.java:74)
{code}",2017/04/18 8:48 AM
ELY-1085,"Help contains wrong description of ""--create"" option, there is description with true/false value.
And now there is wrong behaviour too. I am able set some value (even invalid) for \--create option and it is valid.
I can set e.g. ""--create false"" and it pass. It is very confusing.

--create option doesn't expect any value.

Please make it consistent:
# ""--create"" is only flag -> please fix help usage and fix it in command (\--create false must be invalid)
# ""--create"" expects true/false value, in this case leave help usage unchanged



{code}
java -jar wildfly-elytron-tool.jar credential-store     --add secret_alias --password pass123 --secret secret_password --create false -f -l newstore.jceks
Alias ""secret_alias"" has been successfully stored
Credential store command summary:
--------------------------------------
/subsystem=elytron/credential-store=cs:add(relative-to=jboss.server.data.dir,location=""newstore.jceks"",create=true,implementation-properties={""keyStoreType""=>""JCEKS"",""create""=>""true"",""location""=>""newstore.jceks"",""modifiable""=>""true""},credential-reference={clear-text=""pass123""})
{code}

{code}
java -jar  wildfly-elytron-tool.jar credential-store --help
...
 -c,--create                     Create credential store [true/false]
...
{code}",2017/04/18 6:57 AM
ELY-1084,"When we try remove non-existent alias entry from credential store storage file then we get success message.

There is expected error message.

*How to reproduce:*
Create credential store storage file and add there alias
{code}
java -jar  wildfly-elytron-tool.jar credential-store --remove secret_alias --password pass123 --uri ""cr-store://test1.jceks?modifiable=true;create=true;keyStoreType=JCEKS"" -l test1.jceks
{code}

We run command for remove alias from storage and in both cases we get success message:
{code}
java -jar  wildfly-elytron-tool.jar credential-store --remove secret_alias --password pass123 --uri ""cr-store://test1.jceks?modifiable=true;create=true;keyStoreType=JCEKS"" -l test1.jceks
Alias ""secret_alias"" has been successfully removed

java -jar  wildfly-elytron-tool.jar credential-store --remove secret_alias --password pass123 --uri ""cr-store://test1.jceks?modifiable=true;create=true;keyStoreType=JCEKS"" -l test1.jceks
Alias ""secret_alias"" has been successfully removed
{code}

",2017/04/18 6:22 AM
ELY-1083,"Elytron Client Configuration File ({{wildfly-config.xml}}) does not allow to use or configure truststore. It seems there are not related truststore attributes and also {{org.wildfly.security.auth.client.ElytronXmlParser}} does not use {{setTrustManager()}} method.

It means that following cannot be configured in Elytron Client Configuration File:
* 1-way SSL where Elytron clients need to trust the certificate from server
* 2-way SSL cannot be set between application server and Elytron Client

We request blocker since this issue blocks RFE EAP7-567.",2017/04/18 5:52 AM
ELY-1079,"{code:java|title=SecurityProviderServerMechanismFactory.java}
log.tracef(""No %s provided by service loader in %s: %s"", SERVICE_TYPE, getClass().getSimpleName(), Arrays.toString(providerSupplier.get()));
{code}

should be 

{code:java}
log.tracef(""No %s provided by provider loader in %s: %s"", SERVICE_TYPE, getClass().getSimpleName(), Arrays.toString(providerSupplier.get()));
{code}

It means ""service loader"" -> ""provider loader""",2017/04/12 3:45 AM
